date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[-1.0, 0.0445, 0.0445, 0.0148, 0.0199, 0.0445, 0.0022, 0.3245, 0.0]","[-1.0, 0.0322, 0.0768, 0.0256, 0.0144, 0.0322, 0.0015, 0.5248, 0.0]","[-1.0, 0.0171, 0.0938, 0.0313, 0.0076, 0.0171, 0.0003, 0.3219, -1.0]","[-1.0, 0.0094, 0.1032, 0.0196, 0.0042, 0.0094, 0.0009, 0.2661, 0.0]","[-1.0, 0.0155, 0.1187, 0.014, 0.0069, 0.0155, 0.0019, 0.8566, 0.0]","[-1.0, 0.0401, 0.1588, 0.0217, 0.0179, 0.0401, 0.0014, 0.685, 0.0]","[-1.0, 0.0091, 0.1679, 0.0216, 0.0041, 0.0091, 0.0013, 0.7604, -1.0]","[-1.0, 0.0245, 0.1924, 0.0246, 0.0109, 0.0245, 0.0013, 0.3554, -1.0]","[-1.0, 0.0173, 0.2097, 0.017, 0.0077, 0.0173, 0.0011, 0.5378, 0.0]","[-1.0, 0.0319, 0.2416, 0.0246, 0.0143, 0.0319, 0.0009, 0.5625, -1.0]","[-1.0, 0.0074, 0.249, 0.0189, 0.0033, 0.0074, 0.0012, 0.5602, -1.0]","[-1.0, 0.009, 0.2581, 0.0161, 0.004, 0.009, 0.0011, 0.6802, 0.0]","[-1.0, 0.0092, 0.2672, 0.0085, 0.0041, 0.0092, 0.0009, 0.8124, 0.0]","[-1.0, 0.0247, 0.2919, 0.0143, 0.0111, 0.0247, 0.002, 0.3363, 0.0]","[-1.0, 0.0422, 0.3341, 0.0253, 0.0188, 0.0422, 0.0024, 0.1024, 0.0]","[-1.0, 0.0265, 0.3606, 0.0311, 0.0118, 0.0265, 0.0012, 0.1196, 0.0]","[-1.0, 0.0457, 0.4063, 0.0381, 0.0204, 0.0457, 0.0011, 0.2496, -1.0]","[-1.0, 0.0659, 0.4722, 0.046, 0.0295, 0.0659, 0.0017, 0.2313, 0.0]","[-1.0, 0.0171, 0.4892, 0.0429, 0.0076, 0.0171, 0.0007, 0.3165, 0.0]","[-1.0, 0.0742, 0.5634, 0.0524, 0.0332, 0.0742, 0.0022, 0.4536, 1.0]","[-1.0, 0.0503, 0.6138, 0.0472, 0.0225, 0.0503, 0.0011, 0.6614, -1.0]","[-1.0, 0.0348, 0.6486, 0.0531, 0.0156, 0.0348, 0.0012, 0.3902, -1.0]","[-1.0, 0.0558, 0.7044, 0.047, 0.0249, 0.0558, 0.0016, 0.2032, 0.0]","[-1.0, 0.0411, 0.7455, 0.0439, 0.0184, 0.0411, 0.0024, 0.7497, 0.0]"
2020-05-14,"[0.3223, 0.0194, 0.0194, 0.0065, 0.0292, 0.0445, 0.0014, 0.7464, 0.0]","[0.3223, 0.0295, 0.0488, 0.0163, 0.0285, 0.0322, 0.0017, 0.7127, 0.0]","[0.3223, 0.0206, 0.0695, 0.0232, 0.0175, 0.0171, 0.0019, 0.3342, 0.0]","[0.3223, 0.0802, 0.1497, 0.0434, 0.0426, 0.0094, 0.0038, 0.203, -1.0]","[0.3223, 0.0683, 0.218, 0.0564, 0.0396, 0.0155, 0.0018, 0.7404, -1.0]","[0.3223, 0.0078, 0.2258, 0.0521, 0.0217, 0.0401, 0.0026, 0.3706, -1.0]","[0.3223, 0.0215, 0.2473, 0.0325, 0.0143, 0.0091, 0.0013, 0.0473, 0.0]","[0.3223, 0.0069, 0.2542, 0.0121, 0.0142, 0.0245, 0.0013, 0.505, 0.0]","[0.3223, 0.0123, 0.2665, 0.0136, 0.0136, 0.0173, 0.0013, 0.5523, 0.0]","[0.3223, 0.0167, 0.2832, 0.012, 0.0223, 0.0319, 0.0024, 0.1069, 0.0]","[0.3223, 0.0275, 0.3107, 0.0188, 0.0165, 0.0074, 0.0012, 0.6539, 1.0]","[0.3223, 0.0069, 0.3176, 0.017, 0.0073, 0.009, 0.0013, 0.7981, -1.0]","[0.3223, 0.0027, 0.3204, 0.0124, 0.0054, 0.0092, 0.0012, 0.9036, 0.0]","[0.3223, 0.0303, 0.3507, 0.0133, 0.0256, 0.0247, 0.0009, 0.9292, 0.0]","[0.3223, 0.0486, 0.3993, 0.0272, 0.0421, 0.0422, 0.0019, 0.3916, -1.0]","[0.3223, 0.0241, 0.4235, 0.0344, 0.0234, 0.0265, 0.0016, 0.1794, -1.0]","[0.3223, 0.0041, 0.4275, 0.0256, 0.0224, 0.0457, 0.0013, 0.784, 0.0]","[0.3223, 0.0121, 0.4397, 0.0134, 0.0352, 0.0659, 0.0013, 0.6342, 0.0]","[0.3223, 0.0295, 0.4691, 0.0152, 0.0217, 0.0171, 0.0017, 0.6736, -1.0]","[0.3223, 0.0589, 0.528, 0.0335, 0.0613, 0.0742, 0.0011, 0.055, -1.0]","[0.3223, 0.0355, 0.5635, 0.0413, 0.0395, 0.0503, 0.001, 0.6438, 0.0]","[0.3223, 0.0233, 0.5868, 0.0392, 0.0267, 0.0348, 0.0013, 0.663, 0.0]","[0.3223, 0.0277, 0.6145, 0.0288, 0.0382, 0.0558, 0.0013, 0.5331, -1.0]","[0.3223, 0.0819, 0.6965, 0.0443, 0.0576, 0.0411, 0.0013, 0.5878, -1.0]"
2020-05-15,"[-1.4363, 0.1581, 0.1581, 0.0527, 0.1102, 0.0445, 0.0038, 0.3926, 0.0]","[-1.4363, 0.023, 0.1811, 0.0604, 0.0403, 0.0322, 0.0011, 0.2648, -1.0]","[-1.4363, 0.0221, 0.2032, 0.0677, 0.0288, 0.0171, 0.0016, 0.621, -1.0]","[-1.4363, 0.0098, 0.213, 0.0183, 0.0476, 0.0094, 0.0012, 0.5006, 0.0]","[-1.4363, 0.0058, 0.2188, 0.0126, 0.0426, 0.0155, 0.0006, 0.577, 0.0]","[-1.4363, 0.0071, 0.2258, 0.0076, 0.0253, 0.0401, 0.0013, 0.3448, 0.0]","[-1.4363, 0.0127, 0.2386, 0.0085, 0.0209, 0.0091, 0.0014, 0.2598, -1.0]","[-1.4363, 0.0051, 0.2436, 0.0083, 0.0168, 0.0245, 0.001, 0.3585, 0.0]","[-1.4363, 0.0043, 0.2479, 0.0074, 0.0158, 0.0173, 0.0011, 0.3185, 1.0]","[-1.4363, 0.0117, 0.2596, 0.007, 0.0282, 0.0319, 0.0009, 0.3408, 0.0]","[-1.4363, 0.0184, 0.278, 0.0114, 0.0259, 0.0074, 0.002, 0.2303, 0.0]","[-1.4363, 0.0193, 0.2973, 0.0165, 0.0172, 0.009, 0.001, 0.4849, 0.0]","[-1.4363, 0.0255, 0.3228, 0.0211, 0.0185, 0.0092, 0.0012, 0.2496, 0.0]","[-1.4363, 0.0456, 0.3684, 0.0301, 0.0489, 0.0247, 0.0025, 0.7068, 0.0]","[-1.4363, 0.012, 0.3804, 0.0277, 0.0483, 0.0422, 0.001, 0.6364, 0.0]","[-1.4363, 0.0059, 0.3862, 0.0212, 0.0264, 0.0265, 0.0011, 0.4269, -1.0]","[-1.4363, 0.0335, 0.4197, 0.0171, 0.0395, 0.0457, 0.0013, 0.7848, 0.0]","[-1.4363, 0.028, 0.4477, 0.0225, 0.0496, 0.0659, 0.0025, 0.4386, -1.0]","[-1.4363, 0.0035, 0.4513, 0.0217, 0.0236, 0.0171, 0.0013, 0.5088, 0.0]","[-1.4363, 0.0286, 0.4799, 0.02, 0.076, 0.0742, 0.0011, 0.8636, -1.0]","[-1.4363, 0.0128, 0.4926, 0.015, 0.046, 0.0503, 0.0017, 0.8435, 0.0]","[-1.4363, 0.0264, 0.519, 0.0226, 0.0403, 0.0348, 0.001, 0.4422, 0.0]","[-1.4363, 0.042, 0.5611, 0.0271, 0.0597, 0.0558, 0.0018, 0.7745, 0.0]","[-1.4363, 0.0897, 0.6508, 0.0527, 0.1036, 0.0411, 0.0018, 0.6068, 0.0]"
2020-05-18,"[0.5577, 0.0521, 0.0521, 0.0174, 0.1149, 0.0445, 0.003, 0.6556, 0.0]","[0.5577, 0.0679, 0.12, 0.04, 0.058, 0.0322, 0.0022, 0.6079, 0.0]","[0.5577, 0.0372, 0.1572, 0.0524, 0.0388, 0.0171, 0.0018, 0.6202, 0.0]","[0.5577, 0.0135, 0.1708, 0.0396, 0.0498, 0.0094, 0.0012, 0.2389, 0.0]","[0.5577, 0.0136, 0.1844, 0.0214, 0.0421, 0.0155, 0.0005, 0.3887, -1.0]","[0.5577, 0.0077, 0.192, 0.0116, 0.011, 0.0401, 0.0007, 0.6021, 0.0]","[0.5577, 0.031, 0.223, 0.0174, 0.0314, 0.0091, 0.0013, 0.3889, 0.0]","[0.5577, 0.0067, 0.2297, 0.0151, 0.0091, 0.0245, 0.0008, 0.7185, 0.0]","[0.5577, 0.0136, 0.2433, 0.0171, 0.0146, 0.0173, 0.0011, 0.7208, 0.0]","[0.5577, 0.0204, 0.2637, 0.0136, 0.0236, 0.0319, 0.0014, 0.407, 0.0]","[0.5577, 0.0037, 0.2674, 0.0126, 0.0243, 0.0074, 0.0011, 0.4196, 0.0]","[0.5577, 0.0288, 0.2962, 0.0176, 0.0268, 0.009, 0.0013, 0.1846, 0.0]","[0.5577, 0.0173, 0.3135, 0.0166, 0.0226, 0.0092, 0.001, 0.1896, 0.0]","[0.5577, 0.015, 0.3285, 0.0204, 0.045, 0.0247, 0.0007, 0.2417, 0.0]","[0.5577, 0.014, 0.3425, 0.0154, 0.0361, 0.0422, 0.001, 0.3939, 1.0]","[0.5577, 0.0177, 0.3602, 0.0156, 0.0229, 0.0265, 0.0019, 0.036, 0.0]","[0.5577, 0.0268, 0.387, 0.0195, 0.0318, 0.0457, 0.001, 0.1229, 0.0]","[0.5577, 0.0092, 0.3962, 0.0179, 0.0245, 0.0659, 0.0013, 0.1171, 0.0]","[0.5577, 0.0631, 0.4593, 0.033, 0.0458, 0.0171, 0.0026, 0.5981, 0.0]","[0.5577, 0.0234, 0.4828, 0.0319, 0.0539, 0.0742, 0.0013, 0.5928, 0.0]","[0.5577, 0.0127, 0.4954, 0.0331, 0.0295, 0.0503, 0.0012, 0.3914, 0.0]","[0.5577, 0.0761, 0.5715, 0.0374, 0.0607, 0.0348, 0.0024, 0.249, 0.0]","[0.5577, 0.076, 0.6475, 0.0549, 0.0708, 0.0558, 0.002, 0.8148, 0.0]","[0.5577, 0.0568, 0.7043, 0.0696, 0.112, 0.0411, 0.0019, 0.8433, 0.0]"
2020-05-19,"[0.3675, 0.0325, 0.0325, 0.0108, 0.1233, 0.0445, 0.0011, 0.2409, 0.0]","[0.3675, 0.0266, 0.0591, 0.0197, 0.0584, 0.0322, 0.0011, 0.204, -1.0]","[0.3675, 0.0471, 0.1061, 0.0354, 0.0545, 0.0171, 0.0019, 0.1149, 0.0]","[0.3675, 0.0554, 0.1615, 0.043, 0.0415, 0.0094, 0.0003, 0.7657, 0.0]","[0.3675, 0.0074, 0.1689, 0.0366, 0.0134, 0.0155, 0.0013, 0.6782, 0.0]","[0.3675, 0.0213, 0.1902, 0.028, 0.0189, 0.0401, 0.0018, 0.2735, 0.0]","[0.3675, 0.0201, 0.2103, 0.0163, 0.0321, 0.0091, 0.0013, 0.13, 0.0]","[0.3675, 0.0184, 0.2287, 0.0199, 0.0158, 0.0245, 0.0009, 0.7493, -1.0]","[0.3675, 0.0275, 0.2562, 0.022, 0.0236, 0.0173, 0.001, 0.0442, 0.0]","[0.3675, 0.0104, 0.2666, 0.0187, 0.0213, 0.0319, 0.0013, 0.8892, -1.0]","[0.3675, 0.01, 0.2766, 0.016, 0.0166, 0.0074, 0.0013, 0.6666, 0.0]","[0.3675, 0.0088, 0.2853, 0.0097, 0.0283, 0.009, 0.0011, 0.6491, 0.0]","[0.3675, 0.0273, 0.3126, 0.0153, 0.0361, 0.0092, 0.0013, 0.5066, -1.0]","[0.3675, 0.0155, 0.3281, 0.0172, 0.0389, 0.0247, 0.0012, 0.5786, 0.0]","[0.3675, 0.055, 0.383, 0.0326, 0.0427, 0.0422, 0.0018, 0.0609, 0.0]","[0.3675, 0.0337, 0.4168, 0.0347, 0.0297, 0.0265, 0.0012, 0.7311, 0.0]","[0.3675, 0.0178, 0.4345, 0.0355, 0.0395, 0.0457, 0.0012, 0.8311, 0.0]","[0.3675, 0.0465, 0.4811, 0.0327, 0.044, 0.0659, 0.0004, 0.709, 0.0]","[0.3675, 0.0337, 0.5148, 0.0327, 0.05, 0.0171, 0.0019, 0.041, 0.0]","[0.3675, 0.0165, 0.5313, 0.0323, 0.0347, 0.0742, 0.0012, 0.0074, -1.0]","[0.3675, 0.0188, 0.5501, 0.023, 0.0227, 0.0503, 0.0011, 0.0622, 0.0]","[0.3675, 0.0114, 0.5615, 0.0156, 0.0557, 0.0348, 0.0006, 0.1067, 0.0]","[0.3675, 0.0191, 0.5806, 0.0164, 0.0679, 0.0558, 0.0005, 0.0454, 0.0]","[0.3675, 0.032, 0.6126, 0.0208, 0.0902, 0.0411, 0.0012, 0.1167, -1.0]"
2020-05-20,"[-1.8787, 0.0229, 0.0229, 0.0076, 0.0558, 0.0445, 0.0013, 0.6813, 0.0]","[-1.8787, 0.0364, 0.0593, 0.0198, 0.0681, 0.0322, 0.0015, 0.4214, 0.0]","[-1.8787, 0.0215, 0.0807, 0.0269, 0.0559, 0.0171, 0.0014, 0.8735, 0.0]","[-1.8787, 0.0094, 0.0902, 0.0224, 0.0421, 0.0094, 0.0014, 0.3572, 0.0]","[-1.8787, 0.029, 0.1192, 0.02, 0.0276, 0.0155, 0.0013, 0.1857, 0.0]","[-1.8787, 0.0675, 0.1867, 0.0353, 0.055, 0.0401, 0.0003, 0.4117, -1.0]","[-1.8787, 0.0131, 0.1997, 0.0365, 0.0333, 0.0091, 0.0012, 0.3077, 0.0]","[-1.8787, 0.043, 0.2427, 0.0412, 0.0385, 0.0245, 0.0013, 0.5048, 0.0]","[-1.8787, 0.0505, 0.2933, 0.0355, 0.0512, 0.0173, 0.0012, 0.7781, 0.0]","[-1.8787, 0.0089, 0.3022, 0.0341, 0.0206, 0.0319, 0.0005, 0.5715, -1.0]","[-1.8787, 0.0115, 0.3136, 0.0236, 0.0139, 0.0074, 0.0012, 0.5955, 0.0]","[-1.8787, 0.0165, 0.3301, 0.0123, 0.0281, 0.009, 0.0025, 0.7776, 1.0]","[-1.8787, 0.012, 0.3421, 0.0133, 0.0301, 0.0092, 0.0013, 0.5969, 0.0]","[-1.8787, 0.0061, 0.3482, 0.0115, 0.0191, 0.0247, 0.0013, 0.5534, 0.0]","[-1.8787, 0.0426, 0.3908, 0.0202, 0.0616, 0.0422, 0.0016, 0.3832, 0.0]","[-1.8787, 0.0266, 0.4174, 0.0251, 0.0424, 0.0265, 0.0012, 0.399, 0.0]","[-1.8787, 0.0041, 0.4215, 0.0244, 0.0247, 0.0457, 0.0007, 0.4405, 0.0]","[-1.8787, 0.0112, 0.4328, 0.014, 0.0363, 0.0659, 0.0013, 0.3325, 0.0]","[-1.8787, 0.0072, 0.44, 0.0075, 0.0525, 0.0171, 0.0013, 0.2471, 0.0]","[-1.8787, 0.0209, 0.4609, 0.0131, 0.0324, 0.0742, 0.0013, 0.6318, 0.0]","[-1.8787, 0.0086, 0.4695, 0.0122, 0.0212, 0.0503, 0.0013, 0.6633, 0.0]","[-1.8787, 0.0066, 0.4761, 0.012, 0.0461, 0.0348, 0.0012, 0.6271, 0.0]","[-1.8787, 0.0473, 0.5234, 0.0208, 0.0743, 0.0558, 0.0005, 0.8585, 0.0]","[-1.8787, 0.0421, 0.5655, 0.032, 0.0691, 0.0411, 0.0016, 0.4742, 0.0]"
2020-05-21,"[0.3187, 0.031, 0.031, 0.0103, 0.0525, 0.0194, 0.0013, 0.2533, 0.0]","[0.3187, 0.035, 0.066, 0.022, 0.06, 0.0295, 0.0012, 0.2946, 0.0]","[0.3187, 0.0275, 0.0935, 0.0312, 0.0572, 0.0206, 0.0015, 0.3295, 0.0]","[0.3187, 0.0302, 0.1238, 0.0309, 0.0565, 0.0802, 0.0012, 0.5969, 0.0]","[0.3187, 0.0154, 0.1391, 0.0244, 0.0317, 0.0683, 0.0009, 0.5241, 0.0]","[0.3187, 0.0031, 0.1423, 0.0162, 0.0535, 0.0078, 0.0013, 0.348, 0.0]","[0.3187, 0.0169, 0.1592, 0.0118, 0.0303, 0.0215, 0.0013, 0.6969, 0.0]","[0.3187, 0.0171, 0.1763, 0.0124, 0.0471, 0.0069, 0.0016, 0.1613, 0.0]","[0.3187, 0.0088, 0.1851, 0.0143, 0.0508, 0.0123, 0.0013, 0.2788, 0.0]","[0.3187, 0.0069, 0.192, 0.011, 0.0157, 0.0167, 0.0013, 0.3599, 0.0]","[0.3187, 0.0189, 0.2109, 0.0115, 0.0252, 0.0275, 0.0017, 0.7237, -1.0]","[0.3187, 0.007, 0.2179, 0.0109, 0.0193, 0.0069, 0.0013, 0.7952, 0.0]","[0.3187, 0.0273, 0.2452, 0.0177, 0.0407, 0.0027, 0.0013, 0.6316, 0.0]","[0.3187, 0.0189, 0.2641, 0.0177, 0.0251, 0.0303, 0.0013, 0.8724, 0.0]","[0.3187, 0.0025, 0.2666, 0.0162, 0.0567, 0.0486, 0.0011, 0.7142, 0.0]","[0.3187, 0.0047, 0.2713, 0.0087, 0.0373, 0.0241, 0.0012, 0.6494, 0.0]","[0.3187, 0.021, 0.2923, 0.0094, 0.0265, 0.0041, 0.001, 0.6064, 0.0]","[0.3187, 0.0082, 0.3005, 0.0113, 0.0375, 0.0121, 0.0002, 0.431, 0.0]","[0.3187, 0.0292, 0.3297, 0.0195, 0.0427, 0.0295, 0.001, 0.8719, 0.0]","[0.3187, 0.0089, 0.3386, 0.0154, 0.0274, 0.0589, 0.001, 0.5836, 0.0]","[0.3187, 0.0731, 0.4117, 0.0371, 0.0655, 0.0355, 0.0018, 0.2735, 0.0]","[0.3187, 0.012, 0.4237, 0.0313, 0.0184, 0.0233, 0.0013, 0.5319, 0.0]","[0.3187, 0.0214, 0.4451, 0.0355, 0.053, 0.0277, 0.0013, 0.4638, -1.0]","[0.3187, 0.0397, 0.4848, 0.0244, 0.0695, 0.0819, 0.0013, 0.4664, 0.0]"
2020-05-22,"[-0.9, 0.0252, 0.0252, 0.0084, 0.0422, 0.1581, 0.0026, 0.5294, 0.0]","[-0.9, 0.0581, 0.0833, 0.0278, 0.0626, 0.023, 0.0036, 0.4744, 0.0]","[-0.9, 0.0746, 0.1579, 0.0526, 0.0536, 0.0221, 0.0023, 0.6214, 1.0]","[-0.9, 0.0223, 0.1802, 0.0516, 0.0329, 0.0098, 0.0012, 0.2857, -1.0]","[-0.9, 0.0089, 0.189, 0.0352, 0.0303, 0.0058, 0.0013, 0.7058, -1.0]","[-0.9, 0.0459, 0.2349, 0.0257, 0.0554, 0.0071, 0.0023, 0.712, -1.0]","[-0.9, 0.0603, 0.2952, 0.0383, 0.0371, 0.0127, 0.002, 0.313, 0.0]","[-0.9, 0.0205, 0.3156, 0.0422, 0.0431, 0.0051, 0.0013, 0.7233, 0.0]","[-0.9, 0.0494, 0.3651, 0.0434, 0.0504, 0.0043, 0.002, 0.3749, -1.0]","[-0.9, 0.0395, 0.4046, 0.0365, 0.0217, 0.0117, 0.0014, 0.3594, -1.0]","[-0.9, 0.0499, 0.4545, 0.0463, 0.0344, 0.0184, 0.0022, 0.2467, -1.0]","[-0.9, 0.015, 0.4695, 0.0348, 0.0189, 0.0193, 0.0005, 0.6122, -1.0]","[-0.9, 0.0889, 0.5584, 0.0513, 0.052, 0.0255, 0.0045, 0.5527, 0.0]","[-0.9, 0.0705, 0.6289, 0.0581, 0.0374, 0.0456, 0.0016, 0.3149, 0.0]","[-0.9, 0.0932, 0.722, 0.0842, 0.0543, 0.012, 0.0021, 0.2571, 0.0]","[-0.9, 0.0471, 0.7691, 0.0702, 0.0328, 0.0059, 0.002, 0.8078, 0.0]","[-0.9, 0.0336, 0.8027, 0.058, 0.0267, 0.0335, 0.0012, 0.8871, -1.0]","[-0.9, 0.0287, 0.8314, 0.0365, 0.0207, 0.028, 0.0008, 0.6237, 0.0]","[-0.9, 0.0424, 0.8738, 0.0349, 0.0369, 0.0035, 0.0037, 0.6279, 0.0]","[-0.9, 0.0343, 0.9082, 0.0351, 0.0285, 0.0286, 0.0007, 0.533, -1.0]","[-0.9, 0.031, 0.9391, 0.0359, 0.0644, 0.0128, 0.0014, 0.7474, -1.0]","[-0.9, 0.0468, 0.9859, 0.0374, 0.0259, 0.0264, 0.0017, 0.6481, -1.0]","[-0.9, 0.0603, 1.0462, 0.046, 0.0604, 0.042, 0.0013, 0.6768, 0.0]","[-0.9, 0.0857, 1.132, 0.0643, 0.0773, 0.0897, 0.0019, 0.4091, -1.0]"
2020-05-25,"[1.1402, 0.0751, 0.0751, 0.025, 0.0801, 0.0521, 0.0052, 0.1884, 0.0]","[1.1402, 0.0414, 0.1165, 0.0388, 0.0695, 0.0679, 0.0038, 0.3124, -1.0]","[1.1402, 0.0141, 0.1306, 0.0435, 0.0505, 0.0372, 0.0017, 0.6249, -1.0]","[1.1402, 0.0137, 0.1443, 0.0231, 0.0367, 0.0135, 0.002, 0.5905, 0.0]","[1.1402, 0.0161, 0.1605, 0.0147, 0.0242, 0.0136, 0.0011, 0.6274, 0.0]","[1.1402, 0.0078, 0.1683, 0.0125, 0.021, 0.0077, 0.0011, 0.5096, 0.0]","[1.1402, 0.0284, 0.1967, 0.0174, 0.0488, 0.031, 0.0014, 0.353, 0.0]","[1.1402, 0.0195, 0.2161, 0.0186, 0.0311, 0.0067, 0.001, 0.1505, 0.0]","[1.1402, 0.0098, 0.226, 0.0192, 0.0273, 0.0136, 0.001, 0.281, -1.0]","[1.1402, 0.0127, 0.2387, 0.014, 0.0251, 0.0204, 0.0015, 0.391, 1.0]","[1.1402, 0.0466, 0.2852, 0.023, 0.0595, 0.0037, 0.0033, 0.3211, -1.0]","[1.1402, 0.017, 0.3022, 0.0254, 0.0208, 0.0288, 0.0024, 0.2799, 0.0]","[1.1402, 0.0146, 0.3168, 0.026, 0.0549, 0.0173, 0.0019, 0.1006, 0.0]","[1.1402, 0.0123, 0.3291, 0.0146, 0.0422, 0.015, 0.0013, 0.8791, -1.0]","[1.1402, 0.0029, 0.332, 0.0099, 0.0311, 0.014, 0.0009, 0.7323, -1.0]","[1.1402, 0.0131, 0.345, 0.0094, 0.026, 0.0177, 0.0021, 0.62, 0.0]","[1.1402, 0.0155, 0.3605, 0.0105, 0.0349, 0.0268, 0.0013, 0.5976, 0.0]","[1.1402, 0.0059, 0.3663, 0.0115, 0.0181, 0.0092, 0.0012, 0.6927, 0.0]","[1.1402, 0.0286, 0.3949, 0.0166, 0.0521, 0.0631, 0.0013, 0.1602, 0.0]","[1.1402, 0.0087, 0.4036, 0.0144, 0.0221, 0.0234, 0.0014, 0.6763, 0.0]","[1.1402, 0.0098, 0.4134, 0.0157, 0.0661, 0.0127, 0.0013, 0.5895, -1.0]","[1.1402, 0.0203, 0.4337, 0.0129, 0.0359, 0.0761, 0.002, 0.5506, 0.0]","[1.1402, 0.0173, 0.451, 0.0158, 0.0443, 0.076, 0.0002, 0.7274, 0.0]","[1.1402, 0.0369, 0.4878, 0.0248, 0.0777, 0.0568, 0.0023, 0.4975, -1.0]"
2020-05-26,"[-1.5923, 0.0279, 0.0279, 0.0093, 0.0723, 0.0325, 0.0015, 0.3733, 0.0]","[-1.5923, 0.024, 0.0519, 0.0173, 0.057, 0.0266, 0.0018, 0.31, -1.0]","[-1.5923, 0.036, 0.0878, 0.0293, 0.049, 0.0471, 0.0015, 0.4715, 0.0]","[-1.5923, 0.0923, 0.1802, 0.0508, 0.0607, 0.0554, 0.0018, 0.2867, 0.0]","[-1.5923, 0.0212, 0.2014, 0.0498, 0.0239, 0.0074, 0.0014, 0.403, 0.0]","[-1.5923, 0.018, 0.2194, 0.0439, 0.0275, 0.0213, 0.0013, 0.3633, 0.0]","[-1.5923, 0.0373, 0.2567, 0.0255, 0.0553, 0.0201, 0.001, 0.2551, 0.0]","[-1.5923, 0.0146, 0.2713, 0.0233, 0.0264, 0.0184, 0.0004, 0.7859, 0.0]","[-1.5923, 0.0089, 0.2802, 0.0203, 0.0256, 0.0275, 0.0011, 0.5466, 0.0]","[-1.5923, 0.0134, 0.2936, 0.0123, 0.0268, 0.0104, 0.001, 0.5913, -1.0]","[-1.5923, 0.0124, 0.3061, 0.0116, 0.0525, 0.01, 0.0008, 0.7457, -1.0]","[-1.5923, 0.0145, 0.3205, 0.0134, 0.023, 0.0088, 0.0014, 0.2938, -1.0]","[-1.5923, 0.013, 0.3336, 0.0133, 0.0424, 0.0273, 0.0013, 0.4037, 0.0]","[-1.5923, 0.0087, 0.3423, 0.0121, 0.0334, 0.0155, 0.0011, 0.4517, 0.0]","[-1.5923, 0.0098, 0.3521, 0.0105, 0.0342, 0.055, 0.0011, 0.4278, 0.0]","[-1.5923, 0.0078, 0.3599, 0.0088, 0.0266, 0.0337, 0.0007, 0.5757, 1.0]","[-1.5923, 0.0417, 0.4016, 0.0198, 0.0407, 0.0178, 0.0013, 0.2227, 0.0]","[-1.5923, 0.0157, 0.4173, 0.0217, 0.0201, 0.0465, 0.0013, 0.4398, 0.0]","[-1.5923, 0.0336, 0.4509, 0.0303, 0.0483, 0.0337, 0.0006, 0.8229, 0.0]","[-1.5923, 0.0424, 0.4934, 0.0306, 0.0366, 0.0165, 0.0015, 0.1439, 0.0]","[-1.5923, 0.0555, 0.5488, 0.0438, 0.0427, 0.0188, 0.0017, 0.3214, 0.0]","[-1.5923, 0.0452, 0.594, 0.0477, 0.0496, 0.0114, 0.0009, 0.356, 0.0]","[-1.5923, 0.0208, 0.6149, 0.0405, 0.0397, 0.0191, 0.0009, 0.4567, 0.0]","[-1.5923, 0.0728, 0.6876, 0.0463, 0.0857, 0.032, 0.0015, 0.2199, 1.0]"
